user_id,age,gender,city,product_category,price,quantity,payment_method,purchase_time,delivery_days,rating,total_spent
U02447,33,F,Denpasar,Toys,254000,1,COD,2024-06-10 05:44:11,5,4,254000
U03313,49,F,Semarang,Home,553000,1,E-Wallet,2024-06-19 14:15:25,5,4,553000
U05020,34,F,Jakarta,Electronics,1524000,1,E-Wallet,2024-04-22 03:45:30,4,4,1524000
U04388,17,M,Yogyakarta,Fashion,162000,2,E-Wallet,2024-06-10 18:33:53,3,5,324000
U02102,22,F,Medan,Food,41000,6,Transfer,2024-06-04 16:39:19,5,4,246000
U03217,17,F,Medan,Fashion,426000,2,E-Wallet,2024-03-22 19:40:37,7,4,852000
U05476,45,F,Denpasar,Food,19000,5,COD,2024-05-13 04:24:39,2,4,95000
U03670,33,F,Makassar,Automotive,661000,1,Credit Card,2024-03-12 06:40:27,12,3,661000
U03031,17,F,Surabaya,Food,15000,1,COD,2024-06-10 01:21:38,4,5,15000
U02525,38,F,Palembang,Food,64000,5,E-Wallet,2024-02-01 21:04:24,1,4,320000
U04118,17,M,Palembang,Books,72000,1,Transfer,2024-06-22 08:27:57,4,5,72000
U05412,25,F,Jakarta,Toys,269000,1,Transfer,2024-04-27 10:24:34,2,5,269000
U03308,33,M,Medan,Electronics,1029000,2,Transfer,2024-06-28 14:36:19,5,4,2058000
U05149,37,M,Bandung,Sports,323000,3,Credit Card,2024-01-08 05:56:49,1,5,969000
U02743,30,F,Jakarta,Home,651000,1,Transfer,2024-03-29 01:14:21,1,5,651000
U01962,33,F,Surabaya,Electronics,1891000,1,E-Wallet,2024-04-13 18:14:41,7,3,1891000
U05006,19,M,Surabaya,Fashion,624000,2,Transfer,2024-04-24 09:50:32,2,4,1248000
U04626,41,M,Bandung,Electronics,1236000,1,PayLater,2024-01-13 18:01:37,1,5,1236000
U03622,33,M,Jakarta,Food,33000,4,COD,2024-06-19 19:03:49,1,4,132000
U00101,17,F,Balikpapan,Fashion,504000,3,COD,2024-04-22 06:11:48,5,3,1512000
U01314,35,M,Palembang,Food,38000,6,E-Wallet,2024-01-15 19:20:25,6,4,228000
U03449,27,F,Surabaya,Beauty,94000,5,E-Wallet,2024-03-16 23:42:55,2,5,470000
U03245,28,F,Semarang,Books,130000,1,COD,2024-06-11 12:57:33,4,5,130000
U01902,27,M,Jakarta,Beauty,112000,2,Credit Card,2024-04-24 11:20:34,3,4,224000
U04675,37,M,Jakarta,Sports,311000,1,Transfer,2024-02-20 09:32:41,2,5,311000
U01215,27,M,Bandung,Automotive,389000,1,Credit Card,2024-03-31 17:05:50,3,5,389000
U03627,22,M,Makassar,Automotive,1641000,1,PayLater,2024-05-25 05:53:41,3,4,1641000
U00790,17,M,Jakarta,Automotive,569000,1,E-Wallet,2024-04-18 21:22:06,1,5,569000
U01367,30,M,Jakarta,Electronics,1168000,1,E-Wallet,2024-02-26 12:07:11,1,4,1168000
U05728,28,F,Balikpapan,Fashion,172000,2,Credit Card,2024-01-18 15:48:18,2,4,344000
U03624,30,F,Yogyakarta,Home,536000,1,COD,2024-05-02 14:22:52,5,4,536000
U05480,40,F,Palembang,Food,139000,3,Credit Card,2024-06-11 10:32:40,4,5,417000
U00503,17,M,Denpasar,Electronics,1538000,1,E-Wallet,2024-03-19 10:23:59,8,4,1538000
U00173,29,M,Balikpapan,Fashion,115000,1,Credit Card,2024-06-18 07:11:49,3,5,115000
U00887,35,M,Semarang,Health,541000,3,Transfer,2024-05-31 16:54:44,2,4,1623000
U01418,32,M,Palembang,Food,54000,2,E-Wallet,2024-06-18 01:27:02,4,4,108000
U03533,29,F,Semarang,Food,46000,2,Credit Card,2024-02-28 04:27:01,3,4,92000
U04369,24,M,Medan,Electronics,1821000,1,Transfer,2024-01-04 02:46:23,2,5,1821000
U03430,40,M,Jakarta,Sports,161000,1,PayLater,2024-06-30 08:38:51,2,4,161000
U01410,28,F,Semarang,Food,48000,2,COD,2024-04-01 06:46:34,5,4,96000
U02924,29,F,Yogyakarta,Electronics,2947000,1,Credit Card,2024-06-15 10:18:32,4,4,2947000
U04954,39,M,Yogyakarta,Health,332000,1,PayLater,2024-01-13 08:58:52,3,5,332000
U01911,46,F,Surabaya,Books,77000,1,Credit Card,2024-02-29 13:25:58,1,4,77000
U00261,22,M,Yogyakarta,Sports,441000,1,E-Wallet,2024-01-09 00:42:56,6,4,441000
U03353,34,M,Yogyakarta,Health,336000,2,Transfer,2024-02-15 16:45:15,6,3,672000
U01353,35,M,Medan,Food,51000,3,COD,2024-05-06 18:08:31,5,4,153000
U05244,36,M,Jakarta,Sports,640000,2,COD,2024-04-26 18:45:23,2,4,1280000
U01500,35,F,Surabaya,Fashion,285000,2,E-Wallet,2024-05-23 19:58:12,1,4,570000
U04374,31,M,Jakarta,Sports,243000,1,COD,2024-01-15 09:56:58,1,4,243000
U02141,31,M,Jakarta,Electronics,912000,1,Credit Card,2024-01-31 18:21:48,2,5,912000
U03007,34,M,Yogyakarta,Electronics,3635000,1,E-Wallet,2024-05-06 18:47:13,5,4,3635000
U03619,41,F,Medan,Food,10000,4,E-Wallet,2024-03-14 09:30:59,1,4,40000
U00823,51,M,Balikpapan,Electronics,1084000,1,Transfer,2024-06-27 07:57:04,6,4,1084000
U00532,17,M,Medan,Food,18000,3,Transfer,2024-06-01 16:32:29,4,5,54000
U02821,27,M,Surabaya,Home,879000,1,E-Wallet,2024-01-13 08:32:40,5,5,879000
U00167,37,M,Denpasar,Beauty,328000,2,E-Wallet,2024-05-10 04:05:07,2,4,656000
U04927,26,M,Semarang,Electronics,1043000,1,PayLater,2024-01-09 10:04:56,3,4,1043000
U04332,20,M,Denpasar,Fashion,1469000,1,E-Wallet,2024-02-09 23:25:38,4,4,1469000
U01056,24,M,Medan,Beauty,331000,4,Transfer,2024-01-13 11:45:24,5,4,1324000
U01255,41,F,Jakarta,Beauty,145000,1,Transfer,2024-04-24 13:58:29,3,4,145000
U04287,26,M,Jakarta,Electronics,4949000,1,E-Wallet,2024-06-09 22:25:35,8,3,4949000
U04008,24,F,Surabaya,Home,266000,2,E-Wallet,2024-03-12 22:12:04,2,4,532000
U04709,39,M,Jakarta,Books,82000,2,Transfer,2024-03-07 11:41:21,2,5,164000
U01532,17,F,Denpasar,Electronics,2395000,1,Credit Card,2024-05-05 09:13:29,3,4,2395000
U03529,17,M,Medan,Food,30000,3,COD,2024-05-28 20:54:15,9,5,90000
U04043,17,M,Bandung,Fashion,86000,1,PayLater,2024-04-22 06:45:20,2,5,86000
U05820,28,F,Surabaya,Automotive,328000,1,Transfer,2024-02-03 13:25:52,3,4,328000
U00973,38,M,Medan,Fashion,184000,3,E-Wallet,2024-06-04 04:16:30,4,4,552000
U03825,24,F,Yogyakarta,Fashion,294000,2,Transfer,2024-04-28 07:04:51,7,4,588000
U04745,44,M,Makassar,Automotive,499000,1,Credit Card,2024-01-25 07:16:23,8,3,499000
U00106,34,M,Jakarta,Fashion,67000,4,E-Wallet,2024-02-26 22:36:29,11,4,268000
U01605,26,M,Denpasar,Home,581000,1,Credit Card,2024-06-30 12:42:31,3,4,581000
U03774,23,F,Makassar,Electronics,4223000,1,E-Wallet,2024-06-14 10:10:53,8,4,4223000
U04288,32,M,Semarang,Health,89000,1,E-Wallet,2024-01-09 12:41:02,4,3,89000
U01003,31,M,Surabaya,Toys,607000,1,PayLater,2024-06-21 16:49:13,4,5,607000
U05398,37,F,Surabaya,Beauty,232000,2,Transfer,2024-06-10 16:02:45,2,4,464000
U05664,17,M,Balikpapan,Electronics,828000,1,E-Wallet,2024-02-02 09:58:53,8,4,828000
U05890,27,M,Palembang,Electronics,1100000,1,Credit Card,2024-03-02 20:26:01,5,5,1100000
U04731,19,F,Surabaya,Home,336000,2,E-Wallet,2024-04-30 01:09:30,4,4,672000
U00085,23,M,Makassar,Fashion,186000,2,E-Wallet,2024-03-17 00:33:25,1,4,372000
U02996,31,F,Balikpapan,Beauty,22000,3,PayLater,2024-03-19 19:48:29,5,4,66000
U04824,30,M,Makassar,Beauty,74000,2,Transfer,2024-03-11 01:50:12,8,3,148000
U03288,28,M,Semarang,Toys,128000,3,COD,2024-01-01 22:39:20,3,5,384000
U05157,31,F,Palembang,Fashion,796000,1,PayLater,2024-05-06 21:42:46,2,4,796000
U05784,49,M,Makassar,Home,490000,2,Transfer,2024-01-02 02:36:43,3,5,980000
U05696,35,F,Bandung,Books,57000,1,E-Wallet,2024-03-18 16:46:25,2,4,57000
U04166,37,M,Jakarta,Home,307000,1,E-Wallet,2024-04-14 19:12:59,1,5,307000
U00154,32,M,Medan,Toys,255000,1,E-Wallet,2024-03-29 19:03:45,4,4,255000
U01462,19,M,Palembang,Electronics,1329000,1,Credit Card,2024-06-24 20:46:10,3,4,1329000
U02813,46,M,Semarang,Books,66000,4,Transfer,2024-06-22 06:06:01,6,5,264000
U02020,19,F,Denpasar,Health,96000,1,Transfer,2024-04-19 09:17:12,4,5,96000
U01098,17,M,Medan,Fashion,296000,2,Credit Card,2024-06-24 06:49:58,3,4,592000
U00571,30,M,Jakarta,Food,19000,1,E-Wallet,2024-01-24 22:16:47,1,5,19000
U00149,35,M,Bandung,Electronics,809000,1,E-Wallet,2024-05-26 03:18:56,2,4,809000
U03578,24,F,Jakarta,Beauty,66000,2,PayLater,2024-06-17 17:13:22,2,5,132000
U02692,28,F,Semarang,Home,193000,2,COD,2024-03-26 03:14:38,3,4,386000
U02110,35,M,Makassar,Electronics,973000,2,PayLater,2024-06-26 11:13:42,7,4,1946000
U05508,17,F,Surabaya,Books,187000,1,E-Wallet,2024-04-12 18:49:50,9,4,187000
U01919,28,F,Makassar,Toys,391000,4,Transfer,2024-05-23 17:35:08,9,4,1564000
U04870,25,M,Bandung,Automotive,764000,1,E-Wallet,2024-01-16 03:39:09,4,4,764000
U05850,25,M,Jakarta,Home,486000,3,Credit Card,2024-05-03 02:30:51,1,4,1458000
U05968,41,F,Jakarta,Food,31000,1,COD,2024-04-10 17:29:41,1,5,31000
U03656,33,M,Surabaya,Automotive,147000,2,Credit Card,2024-04-27 03:23:06,2,5,294000
U05670,42,F,Medan,Food,55000,2,Credit Card,2024-06-26 21:24:28,2,5,110000
U01713,17,M,Makassar,Beauty,155000,4,COD,2024-03-03 08:09:51,4,4,620000
U02493,26,F,Yogyakarta,Beauty,78000,6,E-Wallet,2024-05-26 07:17:25,5,4,468000
U01345,39,M,Makassar,Food,23000,6,COD,2024-06-08 18:25:54,10,4,138000
U03966,33,M,Jakarta,Electronics,710000,1,PayLater,2024-02-04 06:26:47,7,4,710000
U01107,36,F,Medan,Electronics,1947000,1,Credit Card,2024-01-10 18:56:42,8,4,1947000
U03506,18,M,Palembang,Food,52000,3,COD,2024-01-14 06:38:00,6,3,156000
U04113,44,M,Palembang,Home,965000,2,Credit Card,2024-02-15 23:48:17,5,4,1930000
U05788,47,M,Yogyakarta,Toys,107000,2,COD,2024-01-08 05:12:30,3,4,214000
U00583,36,F,Surabaya,Food,40000,5,E-Wallet,2024-05-24 17:32:49,6,4,200000
U04351,17,M,Jakarta,Fashion,214000,1,PayLater,2024-05-23 15:39:16,1,4,214000
U02691,21,M,Medan,Food,34000,3,E-Wallet,2024-05-10 23:01:14,5,4,102000
U04657,27,F,Medan,Fashion,381000,2,E-Wallet,2024-03-06 11:36:05,8,2,762000
U02581,33,M,Semarang,Electronics,4120000,1,E-Wallet,2024-03-29 09:10:46,4,4,4120000
U05512,37,M,Denpasar,Electronics,798000,1,E-Wallet,2024-06-17 15:31:18,9,4,798000
U00320,29,F,Jakarta,Fashion,153000,2,Transfer,2024-01-13 18:04:52,1,5,306000
U04316,39,F,Semarang,Electronics,4377000,1,Credit Card,2024-06-26 06:10:18,3,3,4377000
U04795,29,M,Balikpapan,Fashion,265000,3,Credit Card,2024-06-01 11:08:44,2,4,795000
U01438,44,M,Yogyakarta,Books,108000,4,Transfer,2024-04-17 19:16:40,3,5,432000
U00032,47,M,Semarang,Fashion,269000,1,E-Wallet,2024-02-20 09:10:26,4,4,269000
U00715,30,M,Yogyakarta,Electronics,2741000,2,PayLater,2024-02-22 10:55:29,2,5,5482000
U01040,39,M,Yogyakarta,Health,185000,3,E-Wallet,2024-02-05 05:24:48,3,5,555000
U00409,31,M,Palembang,Beauty,146000,2,COD,2024-02-12 01:31:36,7,4,292000
U05032,41,F,Denpasar,Electronics,1743000,1,Credit Card,2024-06-28 00:02:28,4,4,1743000
U01128,23,F,Jakarta,Electronics,4450000,2,Transfer,2024-04-06 05:56:02,4,3,8900000
U05437,29,M,Medan,Beauty,104000,6,Transfer,2024-05-01 08:08:01,2,4,624000
U00707,18,M,Makassar,Home,418000,1,COD,2024-04-22 22:56:53,7,4,418000
U03840,27,M,Medan,Electronics,5133000,2,PayLater,2024-02-28 11:56:17,3,4,10266000
U03024,40,F,Yogyakarta,Fashion,266000,2,E-Wallet,2024-05-02 06:59:30,5,4,532000
U03660,50,M,Medan,Health,134000,3,Credit Card,2024-06-18 19:04:31,1,5,402000
U00783,33,F,Jakarta,Home,650000,1,E-Wallet,2024-04-14 04:13:16,7,4,650000
U05301,28,F,Medan,Food,58000,1,E-Wallet,2024-05-07 21:47:06,2,4,58000
U02180,30,M,Bandung,Fashion,126000,1,Transfer,2024-04-14 20:24:51,1,4,126000
U01179,21,M,Makassar,Electronics,2056000,1,E-Wallet,2024-04-08 09:22:49,2,5,2056000
U02407,18,M,Jakarta,Food,28000,1,PayLater,2024-04-24 09:44:02,1,5,28000
U05355,25,F,Yogyakarta,Health,508000,3,Transfer,2024-05-20 04:13:29,3,4,1524000
U02808,23,F,Surabaya,Electronics,2047000,1,Transfer,2024-05-05 13:54:38,4,5,2047000
U04261,39,F,Medan,Health,73000,4,E-Wallet,2024-04-30 21:21:15,2,4,292000
U02765,32,M,Surabaya,Fashion,161000,2,E-Wallet,2024-03-24 23:16:51,4,4,322000
U02725,48,M,Makassar,Food,85000,3,E-Wallet,2024-05-06 05:16:26,2,4,255000
U02536,27,M,Balikpapan,Electronics,806000,1,Credit Card,2024-05-30 21:11:07,3,5,806000
U00213,39,M,Jakarta,Beauty,800000,6,E-Wallet,2024-05-12 02:00:17,3,5,4800000
U01949,40,M,Palembang,Home,151000,2,Transfer,2024-05-09 13:03:08,3,5,302000
U04862,23,F,Bandung,Sports,740000,2,E-Wallet,2024-06-28 21:30:32,1,5,1480000
U03147,24,M,Semarang,Home,297000,1,E-Wallet,2024-03-27 23:52:08,1,4,297000
U01202,26,M,Balikpapan,Food,28000,1,COD,2024-02-05 02:21:51,5,4,28000
U01820,21,F,Jakarta,Books,145000,1,Transfer,2024-05-21 03:42:24,1,4,145000
U02890,33,F,Jakarta,Electronics,1260000,2,Transfer,2024-05-29 16:26:53,2,4,2520000
U00645,28,M,Surabaya,Home,1274000,1,COD,2024-02-22 11:41:04,4,3,1274000
U05757,35,M,Bandung,Electronics,649000,2,Transfer,2024-06-16 02:51:19,2,5,1298000
U02360,34,M,Medan,Food,74000,1,COD,2024-01-13 11:41:03,3,4,74000
U05952,30,M,Bandung,Toys,156000,1,E-Wallet,2024-01-31 04:36:26,8,3,156000
U04223,30,M,Bandung,Electronics,2131000,1,Credit Card,2024-04-23 23:00:52,4,5,2131000
U04473,42,F,Bandung,Health,202000,2,E-Wallet,2024-03-05 23:33:31,1,4,404000
U04321,30,M,Surabaya,Automotive,188000,1,Credit Card,2024-02-06 11:32:27,5,4,188000
U03089,17,F,Semarang,Food,58000,2,Transfer,2024-02-19 02:51:54,3,4,116000
U00497,21,F,Makassar,Electronics,3712000,2,E-Wallet,2024-03-25 17:41:43,6,3,7424000
U02017,28,M,Surabaya,Books,138000,2,Credit Card,2024-03-27 10:03:40,3,3,276000
U00473,17,M,Jakarta,Automotive,488000,1,Credit Card,2024-06-30 16:29:18,5,4,488000
U01889,26,M,Surabaya,Fashion,78000,1,E-Wallet,2024-06-11 22:50:28,3,4,78000
U03383,32,F,Jakarta,Automotive,902000,1,PayLater,2024-06-04 15:21:02,1,4,902000
U01161,17,M,Jakarta,Automotive,2351000,3,E-Wallet,2024-06-01 19:45:29,4,3,7053000
U02523,33,F,Makassar,Food,79000,6,E-Wallet,2024-05-02 17:19:31,3,4,474000
U04313,34,F,Jakarta,Toys,426000,1,COD,2024-04-15 01:57:08,1,4,426000
U00196,33,M,Surabaya,Food,96000,1,E-Wallet,2024-01-08 02:43:56,4,4,96000
U02249,28,M,Denpasar,Home,317000,1,PayLater,2024-05-28 15:09:39,5,4,317000
U04462,47,M,Palembang,Fashion,226000,1,Credit Card,2024-05-06 12:57:58,5,4,226000
U02767,30,F,Jakarta,Electronics,3181000,1,Credit Card,2024-03-17 20:43:33,1,4,3181000
U01552,28,M,Bandung,Books,33000,2,E-Wallet,2024-06-08 09:52:15,3,4,66000
U02448,28,M,Makassar,Electronics,2733000,1,PayLater,2024-05-24 00:53:27,8,3,2733000
U05645,37,M,Bandung,Home,1009000,1,Transfer,2024-02-07 23:16:41,5,4,1009000
U04310,26,F,Makassar,Automotive,610000,2,COD,2024-06-16 04:04:46,8,4,1220000
U02389,38,F,Yogyakarta,Fashion,375000,2,E-Wallet,2024-01-01 07:22:59,4,4,750000
U03007,34,M,Yogyakarta,Fashion,143000,2,Credit Card,2024-02-23 00:57:03,1,4,286000
U00119,40,M,Balikpapan,Beauty,129000,6,Credit Card,2024-04-19 23:19:50,7,4,774000
U03497,37,F,Jakarta,Fashion,175000,1,Transfer,2024-01-02 17:43:59,1,5,175000
U01717,33,M,Bandung,Toys,261000,2,COD,2024-05-03 08:15:24,1,5,522000
U02884,34,M,Jakarta,Food,46000,1,PayLater,2024-01-06 08:47:07,1,4,46000
U04938,41,M,Semarang,Beauty,39000,1,E-Wallet,2024-06-21 02:42:04,3,4,39000
U02915,36,F,Denpasar,Fashion,128000,2,E-Wallet,2024-05-19 18:54:28,6,4,256000
U01673,26,M,Palembang,Electronics,6746000,1,COD,2024-05-11 16:03:28,6,4,6746000
U01203,31,M,Bandung,Fashion,315000,2,Transfer,2024-01-11 00:52:45,2,5,630000
U01456,17,M,Bandung,Electronics,398000,1,E-Wallet,2024-01-29 15:17:17,5,5,398000
U05840,25,F,Medan,Food,116000,3,E-Wallet,2024-05-04 10:15:30,2,5,348000
U05041,34,F,Jakarta,Beauty,56000,2,E-Wallet,2024-01-25 21:41:20,1,4,112000
U04662,27,M,Yogyakarta,Electronics,3237000,1,E-Wallet,2024-03-20 18:14:39,2,5,3237000
U03979,35,M,Semarang,Electronics,4279000,2,Transfer,2024-04-19 18:58:10,6,3,8558000
U02472,51,F,Jakarta,Home,449000,1,Transfer,2024-02-03 16:23:12,3,4,449000
U00118,19,M,Balikpapan,Toys,94000,2,E-Wallet,2024-05-16 03:38:43,2,4,188000
U00368,30,M,Jakarta,Beauty,76000,2,E-Wallet,2024-03-05 05:23:00,3,4,152000
U05226,20,M,Palembang,Electronics,2690000,1,Credit Card,2024-06-09 07:37:06,3,4,2690000
U03177,17,F,Medan,Automotive,285000,1,COD,2024-01-05 09:49:52,5,4,285000
U03375,17,F,Balikpapan,Automotive,420000,1,E-Wallet,2024-03-25 04:04:21,8,3,420000
U03813,22,F,Palembang,Fashion,303000,4,E-Wallet,2024-05-12 20:22:17,8,4,1212000
U05986,25,F,Jakarta,Beauty,80000,4,PayLater,2024-04-11 11:35:06,2,4,320000
U02198,30,F,Jakarta,Home,1130000,1,Credit Card,2024-04-29 15:59:35,1,4,1130000
U04912,42,F,Surabaya,Health,68000,1,Credit Card,2024-05-26 00:55:21,3,5,68000
U02130,36,M,Makassar,Home,50000,1,Transfer,2024-03-20 14:25:33,10,4,50000
U00901,33,F,Palembang,Health,82000,1,Transfer,2024-06-25 13:32:44,8,4,82000
U00193,32,M,Palembang,Fashion,263000,2,Transfer,2024-02-13 02:01:32,4,5,526000
U02771,28,F,Medan,Food,91000,1,E-Wallet,2024-03-03 04:25:41,6,3,91000
U05194,25,M,Denpasar,Books,75000,2,Credit Card,2024-04-17 22:32:04,4,4,150000
U03349,36,M,Jakarta,Books,82000,1,Transfer,2024-03-22 05:00:20,4,4,82000
U05181,32,M,Balikpapan,Books,97000,3,PayLater,2024-01-16 03:27:45,7,4,291000
U00951,28,F,Semarang,Toys,642000,2,E-Wallet,2024-01-04 14:00:56,1,5,1284000
U03607,23,F,Semarang,Sports,504000,3,PayLater,2024-01-29 14:32:09,9,3,1512000
U05039,45,M,Bandung,Beauty,89000,6,PayLater,2024-03-02 03:54:21,6,4,534000
U00258,24,F,Semarang,Food,210000,4,E-Wallet,2024-04-04 05:47:02,3,4,840000
U01222,33,M,Makassar,Food,50000,1,E-Wallet,2024-05-03 18:56:46,1,5,50000
U00651,47,F,Jakarta,Food,11000,1,E-Wallet,2024-03-21 18:22:55,1,4,11000
U02319,25,M,Jakarta,Beauty,47000,2,E-Wallet,2024-02-03 08:58:54,4,4,94000
U04492,21,F,Jakarta,Food,73000,2,Credit Card,2024-04-08 08:00:04,2,5,146000
U02426,35,F,Surabaya,Electronics,499000,1,E-Wallet,2024-04-15 03:15:13,5,4,499000
U00923,31,F,Medan,Electronics,2454000,1,PayLater,2024-03-17 23:08:21,10,4,2454000
U03160,33,M,Bandung,Health,81000,1,PayLater,2024-02-22 19:34:21,2,3,81000
U00398,42,M,Palembang,Electronics,3949000,1,E-Wallet,2024-04-12 04:09:02,4,4,3949000
U05302,27,F,Bandung,Electronics,1947000,1,Transfer,2024-05-06 15:06:17,1,4,1947000
U02915,36,F,Denpasar,Food,15000,5,E-Wallet,2024-03-14 09:55:51,4,4,75000
U05403,35,F,Makassar,Fashion,402000,1,Credit Card,2024-05-13 15:38:25,4,4,402000
U00561,33,M,Jakarta,Food,129000,2,E-Wallet,2024-01-24 07:23:09,1,4,258000
U00190,17,M,Yogyakarta,Electronics,708000,1,PayLater,2024-05-16 18:04:36,8,3,708000
U00205,18,M,Bandung,Electronics,987000,1,PayLater,2024-02-16 11:05:16,1,5,987000
U03016,39,F,Palembang,Toys,269000,1,Transfer,2024-03-14 02:02:14,5,4,269000
U04140,30,M,Bandung,Books,161000,4,PayLater,2024-03-28 18:45:38,3,5,644000
U05100,31,F,Denpasar,Electronics,8994000,1,PayLater,2024-02-04 19:24:51,5,5,8994000
U03372,19,F,Semarang,Sports,722000,1,E-Wallet,2024-01-07 12:49:30,5,4,722000
U03042,31,F,Bandung,Beauty,679000,1,Transfer,2024-03-03 09:03:24,2,5,679000
U01706,28,M,Jakarta,Sports,392000,2,Transfer,2024-01-23 04:55:34,1,5,784000
U05399,17,F,Semarang,Food,65000,1,E-Wallet,2024-06-28 09:38:49,3,5,65000
U00713,25,M,Jakarta,Fashion,142000,1,COD,2024-01-31 18:33:23,4,5,142000
U03457,40,M,Denpasar,Sports,268000,1,E-Wallet,2024-04-13 20:28:52,5,4,268000
U02685,33,M,Denpasar,Food,55000,6,E-Wallet,2024-01-28 21:56:46,3,4,330000
U04407,29,M,Jakarta,Fashion,141000,1,E-Wallet,2024-01-01 06:29:58,5,4,141000
U04974,17,F,Semarang,Food,10000,1,Transfer,2024-04-10 01:03:29,4,4,10000
U03600,28,M,Surabaya,Books,62000,2,E-Wallet,2024-06-05 05:27:25,7,4,124000
U04953,37,F,Makassar,Food,106000,4,COD,2024-02-19 18:44:56,6,4,424000
U02322,37,F,Surabaya,Fashion,223000,3,COD,2024-06-27 11:24:44,6,4,669000
U03878,32,M,Bandung,Toys,200000,2,E-Wallet,2024-03-26 15:31:31,1,5,400000
U03523,21,F,Makassar,Automotive,370000,1,E-Wallet,2024-05-29 13:16:12,8,4,370000
U05652,31,M,Jakarta,Food,63000,2,E-Wallet,2024-05-11 02:34:51,1,5,126000
U04627,24,M,Jakarta,Food,159000,2,E-Wallet,2024-01-11 17:38:35,1,5,318000
U04113,44,M,Palembang,Beauty,337000,6,Transfer,2024-02-04 06:51:19,4,4,2022000
U02766,37,M,Surabaya,Electronics,2237000,1,Credit Card,2024-02-04 21:29:09,6,3,2237000
U04566,25,F,Jakarta,Sports,213000,1,E-Wallet,2024-06-20 19:55:07,1,4,213000
U04907,26,F,Denpasar,Books,344000,1,COD,2024-02-19 19:58:02,7,4,344000
U05424,29,M,Medan,Food,104000,6,Transfer,2024-05-27 23:49:50,3,5,624000
U00555,33,M,Semarang,Fashion,75000,2,Credit Card,2024-04-14 08:07:51,4,5,150000
U02141,31,M,Jakarta,Electronics,506000,1,PayLater,2024-04-04 10:31:01,4,4,506000
U04978,31,M,Jakarta,Beauty,46000,2,PayLater,2024-01-22 00:53:08,2,4,92000
U02679,31,M,Balikpapan,Fashion,150000,1,COD,2024-05-08 00:02:20,8,4,150000
U04917,40,M,Bandung,Food,93000,3,COD,2024-02-28 23:26:13,1,5,279000
U00584,50,M,Jakarta,Food,92000,4,COD,2024-04-05 20:03:09,4,5,368000
U04942,28,F,Jakarta,Fashion,269000,1,Credit Card,2024-03-01 13:55:35,4,4,269000
U01997,30,F,Bandung,Home,379000,2,E-Wallet,2024-03-29 16:52:35,1,4,758000
U00842,36,F,Balikpapan,Food,250000,4,PayLater,2024-05-05 07:22:17,3,4,1000000
U02376,43,F,Yogyakarta,Beauty,129000,3,Credit Card,2024-01-07 17:03:59,3,4,387000
U04039,30,M,Jakarta,Fashion,199000,2,Transfer,2024-01-31 00:01:15,2,4,398000
U01805,17,F,Palembang,Fashion,148000,3,Transfer,2024-06-16 20:07:00,1,4,444000
U00730,23,M,Balikpapan,Toys,892000,2,E-Wallet,2024-05-02 02:20:12,1,5,1784000
U04350,25,F,Palembang,Sports,641000,1,Transfer,2024-01-21 12:08:04,2,3,641000
U01464,22,F,Bandung,Books,48000,1,COD,2024-02-03 13:31:15,3,4,48000
U04947,23,F,Surabaya,Electronics,772000,1,E-Wallet,2024-01-31 06:02:27,2,4,772000
U02168,19,M,Yogyakarta,Fashion,65000,2,PayLater,2024-02-17 08:48:39,1,4,130000
U04918,27,F,Palembang,Home,390000,3,E-Wallet,2024-03-22 20:09:46,9,3,1170000
U01573,33,M,Jakarta,Toys,66000,1,PayLater,2024-03-25 04:53:33,1,5,66000
U05075,32,M,Yogyakarta,Automotive,279000,2,Credit Card,2024-01-10 04:36:45,5,4,558000
U04967,22,F,Jakarta,Toys,400000,1,COD,2024-06-13 16:42:36,1,4,400000
U01394,31,F,Makassar,Electronics,3231000,3,Transfer,2024-02-11 21:59:50,3,4,9693000
U00257,41,M,Semarang,Toys,538000,2,E-Wallet,2024-05-15 08:33:34,4,4,1076000
U00128,25,F,Jakarta,Automotive,225000,1,Credit Card,2024-04-13 03:35:48,3,5,225000
U01383,49,M,Palembang,Electronics,858000,1,Transfer,2024-04-29 11:45:24,8,3,858000
U05276,37,M,Bandung,Food,32000,1,PayLater,2024-05-16 16:21:15,3,4,32000
U03729,19,M,Jakarta,Home,1318000,2,COD,2024-05-20 07:35:48,3,3,2636000
U04652,36,F,Bandung,Fashion,221000,2,Transfer,2024-06-10 09:01:26,2,4,442000
U02701,33,F,Surabaya,Home,1497000,2,E-Wallet,2024-02-21 06:10:31,5,4,2994000
U03148,24,F,Yogyakarta,Automotive,981000,1,Transfer,2024-04-11 12:59:33,3,3,981000
U02206,34,F,Semarang,Automotive,584000,1,Credit Card,2024-05-14 22:11:07,4,4,584000
U04181,33,M,Bandung,Health,211000,4,PayLater,2024-02-24 19:15:28,3,5,844000
U00322,35,M,Yogyakarta,Home,124000,2,COD,2024-02-01 20:08:58,5,4,248000
U02357,27,M,Semarang,Food,11000,6,E-Wallet,2024-05-02 08:35:28,3,5,66000
U05650,38,M,Jakarta,Sports,464000,1,E-Wallet,2024-05-30 02:44:01,1,4,464000
U04380,23,M,Denpasar,Food,50000,2,Credit Card,2024-04-04 14:40:37,4,4,100000
